ID,LID,Width,Color,type,LinkID
5620,17791,0.05,W,1,0
5621,17792,0.05,W,1,0
5622,17793,0.05,W,1,0
5623,17794,0.05,W,1,0
5624,17795,0.05,W,1,0
5625,17796,0.05,W,1,0
5626,17797,0.05,W,1,0
5627,17798,0.05,W,1,0
5628,17799,0.05,W,1,0
5629,17800,0.05,W,1,0
5630,17801,0.05,W,1,0
5631,17802,0.05,W,1,0
5632,17803,0.05,W,1,0
5633,17804,0.05,W,1,0
5634,17805,0.05,W,1,0
5635,17806,0.05,W,1,0
5636,17807,0.05,W,1,0
5637,17808,0.05,W,1,0
5638,17809,0.05,W,1,0
5639,17810,0.05,W,1,0
5640,17811,0.05,W,1,0
5641,17812,0.05,W,1,0
5642,17813,0.05,W,1,0
5643,17814,0.05,W,1,0
5644,17815,0.05,W,1,0
5645,17816,0.05,W,1,0
5646,17817,0.05,W,1,0
5647,17818,0.05,W,1,0
5648,17819,0.05,W,1,0
5649,17820,0.05,W,1,0
5650,17821,0.05,W,1,0
5651,17822,0.05,W,1,0
5652,17823,0.05,W,1,0
5653,17824,0.05,W,1,0
5654,17825,0.05,W,1,0
5655,17826,0.05,W,1,0
5656,17827,0.05,W,1,0
5657,17828,0.05,W,1,0
5658,17829,0.05,W,1,0
5659,17830,0.05,W,1,0
5660,17831,0.05,W,1,0
5661,17832,0.05,W,1,0
5662,17833,0.05,W,1,0
5663,17834,0.05,W,1,0
5664,17835,0.05,W,1,0
5665,17836,0.05,W,1,0
5666,17837,0.05,W,1,0
5667,17838,0.05,W,1,0
5668,17839,0.05,W,1,0
5669,17840,0.05,W,1,0
5670,17841,0.05,W,1,0
5671,17842,0.05,W,1,0
5672,17843,0.05,W,1,0
5673,17844,0.05,W,1,0
5674,17845,0.05,W,1,0
5675,17846,0.05,W,1,0
5676,17847,0.05,W,1,0
5677,17848,0.05,W,1,0
5678,17849,0.05,W,1,0
5679,17850,0.05,W,1,0
5680,17851,0.05,W,1,0
5681,17852,0.05,W,1,0
5682,17853,0.05,W,1,0
5683,17854,0.05,W,1,0
5684,17855,0.05,W,1,0
5685,17856,0.05,W,1,0
5686,17857,0.05,W,1,0
5687,17858,0.05,W,1,0
5688,17859,0.05,W,1,0
5689,17860,0.05,W,1,0
5690,17861,0.05,W,1,0
5691,17862,0.05,W,1,0
5692,17863,0.05,W,1,0
5693,17864,0.05,W,1,0
5694,17865,0.05,W,1,0
5695,17866,0.05,W,1,0
5696,17867,0.05,W,1,0
5697,17868,0.05,W,1,0
5698,17869,0.05,W,1,0
5699,17870,0.05,W,1,0
5700,17871,0.05,W,1,0
5701,17872,0.05,W,1,0
5702,17873,0.05,W,1,0
5703,17874,0.05,W,1,0
5704,17875,0.05,W,1,0
5705,17876,0.05,W,1,0
5706,17877,0.05,W,1,0
5707,17878,0.05,W,1,0
5708,17879,0.05,W,1,0
5709,17880,0.05,W,1,0
5710,17881,0.05,W,1,0
5711,17882,0.05,W,1,0
5712,17883,0.05,W,1,0
5713,17884,0.05,W,1,0
5714,17885,0.05,W,1,0
5715,17886,0.05,W,1,0
5716,17887,0.05,W,1,0
5717,17888,0.05,W,1,0
5718,17889,0.05,W,1,0
5719,17890,0.05,W,1,0
5720,17891,0.05,W,1,0
5721,17892,0.05,W,1,0
5722,17893,0.05,W,1,0
5723,17894,0.05,W,1,0
5724,17895,0.05,W,1,0
5725,17896,0.05,W,1,0
5726,17897,0.05,W,1,0
5727,17898,0.05,W,1,0
5728,17899,0.05,W,1,0
5729,17900,0.05,W,1,0
5730,17901,0.05,W,1,0
5731,17902,0.05,W,1,0
5732,17903,0.05,W,1,0
5733,17904,0.05,W,1,0
5734,17905,0.05,W,1,0
5735,17906,0.05,W,1,0
5736,17907,0.05,W,1,0
5737,17908,0.05,W,1,0
5738,17909,0.05,W,1,0
5739,17910,0.05,W,1,0
5740,17911,0.05,W,1,0
5741,17912,0.05,W,1,0
5742,17913,0.05,W,1,0
5743,17914,0.05,W,1,0
5744,17915,0.05,W,1,0
5745,17916,0.05,W,1,0
5746,17917,0.05,W,1,0
5747,17918,0.05,W,1,0
5748,17919,0.05,W,1,0
5749,17920,0.05,W,1,0
5750,17921,0.05,W,1,0
5751,17922,0.05,W,1,0
5752,17923,0.05,W,1,0
5753,17924,0.05,W,1,0
5754,17925,0.05,W,1,0
5755,17926,0.05,W,1,0
5756,17927,0.05,W,1,0
5757,17928,0.05,W,1,0
5758,17929,0.05,W,1,0
5759,17930,0.05,W,1,0
5760,17931,0.05,W,1,0
5761,17932,0.05,W,1,0
5762,17933,0.05,W,1,0
5763,17934,0.05,W,1,0
5764,17935,0.05,W,1,0
5765,17936,0.05,W,1,0
5766,17937,0.05,W,1,0
5767,17938,0.05,W,1,0
5768,17939,0.05,W,1,0
5769,17940,0.05,W,1,0
5770,17941,0.05,W,1,0
5771,17942,0.05,W,1,0
5772,17943,0.05,W,1,0
5773,17944,0.05,W,1,0
5774,17945,0.05,W,1,0
5775,17946,0.05,W,1,0
5776,17947,0.05,W,1,0
5777,17948,0.05,W,1,0
5778,17949,0.05,W,1,0
5779,17950,0.05,W,1,0
5780,17951,0.05,W,1,0
5781,17952,0.05,W,1,0
5782,17953,0.05,W,1,0
5783,17954,0.05,W,1,0
5784,17955,0.05,W,1,0
5785,17956,0.05,W,1,0
5786,17957,0.05,W,1,0
5787,17958,0.05,W,1,0
5788,17959,0.05,W,1,0
5789,17960,0.05,W,1,0
5790,17961,0.05,W,1,0
5791,17962,0.05,W,1,0
5792,17963,0.05,W,1,0
5793,17964,0.05,W,1,0
5794,17965,0.05,W,1,0
5795,17966,0.05,W,1,0
5796,17967,0.05,W,1,0
5797,17968,0.05,W,1,0
5798,17969,0.05,W,1,0
5799,17970,0.05,W,1,0
5800,17971,0.05,W,1,0
5801,17972,0.05,W,1,0
5802,17973,0.05,W,1,0
5803,17974,0.05,W,1,0
5804,17975,0.05,W,1,0
5805,17976,0.05,W,1,0
5806,17977,0.05,W,1,0
5807,17978,0.05,W,1,0
5808,17979,0.05,W,1,0
5809,17980,0.05,W,1,0
5810,17981,0.05,W,1,0
5811,17982,0.05,W,1,0
5812,17983,0.05,W,1,0
5813,17984,0.05,W,1,0
5814,17985,0.05,W,1,0
5815,17986,0.05,W,1,0
5816,17987,0.05,W,1,0
5817,17988,0.05,W,1,0
5818,17989,0.05,W,1,0
5819,17990,0.05,W,1,0
5820,17991,0.05,W,1,0
5821,17992,0.05,W,1,0
5822,17993,0.05,W,1,0
5823,17994,0.05,W,1,0
5824,17995,0.05,W,1,0
5825,17996,0.05,W,1,0
5826,17997,0.05,W,1,0
5827,17998,0.05,W,1,0
5828,17999,0.05,W,1,0
5829,18000,0.05,W,1,0
5830,18001,0.05,W,1,0
5831,18002,0.05,W,1,0
5832,18003,0.05,W,1,0
5833,18004,0.05,W,1,0
5834,18005,0.05,W,1,0
5835,18006,0.05,W,1,0
5836,18007,0.05,W,1,0
5837,18008,0.05,W,1,0
5838,18009,0.05,W,1,0
5839,18010,0.05,W,1,0
5840,18011,0.05,W,1,0
5841,18012,0.05,W,1,0
5842,18013,0.05,W,1,0
5843,18014,0.05,W,1,0
5844,18015,0.05,W,1,0
5845,18016,0.05,W,1,0
5846,18017,0.05,W,1,0
5847,18018,0.05,W,1,0
5848,18019,0.05,W,1,0
5849,18020,0.05,W,1,0
5850,18021,0.05,W,1,0
5851,18022,0.05,W,1,0
5852,18023,0.05,W,1,0
5853,18024,0.05,W,1,0
5854,18025,0.05,W,1,0
5855,18026,0.05,W,1,0
5856,18027,0.05,W,1,0
5857,18028,0.05,W,1,0
5858,18029,0.05,W,1,0
5859,18030,0.05,W,1,0
5860,18031,0.05,W,1,0
5861,18032,0.05,W,1,0
5862,18033,0.05,W,1,0
5863,18034,0.05,W,1,0
5864,18035,0.05,W,1,0
5865,18036,0.05,W,1,0
5866,18037,0.05,W,1,0
5867,18038,0.05,W,1,0
5868,18039,0.05,W,1,0
5869,18040,0.05,W,1,0
5870,18041,0.05,W,1,0
5871,18042,0.05,W,1,0
5872,18043,0.05,W,1,0
5873,18044,0.05,W,1,0
5874,18045,0.05,W,1,0
5875,18046,0.05,W,1,0
5876,18047,0.05,W,1,0
5877,18048,0.05,W,1,0
5878,18049,0.05,W,1,0
5879,18050,0.05,W,1,0
5880,18051,0.05,W,1,0
5881,18052,0.05,W,1,0
5882,18053,0.05,W,1,0
5883,18054,0.05,W,1,0
5884,18055,0.05,W,1,0
5885,18056,0.05,W,1,0
5886,18057,0.05,W,1,0
5887,18058,0.05,W,1,0
5888,18059,0.05,W,1,0
5889,18060,0.05,W,1,0
5890,18061,0.05,W,1,0
5891,18062,0.05,W,1,0
5892,18063,0.05,W,1,0
5893,18064,0.05,W,1,0
5894,18065,0.05,W,1,0
5895,18066,0.05,W,1,0
5896,18067,0.05,W,1,0
5897,18068,0.05,W,1,0
5898,18069,0.05,W,1,0
5899,18070,0.05,W,1,0
5900,18071,0.05,W,1,0
5901,18072,0.05,W,1,0
5902,18073,0.05,W,1,0
5903,18074,0.05,W,1,0
5904,18075,0.05,W,1,0
5905,18076,0.05,W,1,0
5906,18077,0.05,W,1,0
5907,18078,0.05,W,1,0
5908,18079,0.05,W,1,0
5909,18080,0.05,W,1,0
5910,18081,0.05,W,1,0
5911,18082,0.05,W,1,0
5912,18083,0.05,W,1,0
5913,18084,0.05,W,1,0
5914,18085,0.05,W,1,0
5915,18086,0.05,W,1,0
5916,18087,0.05,W,1,0
5917,18088,0.05,W,1,0
5918,18089,0.05,W,1,0
5919,18090,0.05,W,1,0
5920,18091,0.05,W,1,0
5921,18092,0.05,W,1,0
5922,18093,0.05,W,1,0
5923,18094,0.05,W,1,0
5924,18095,0.05,W,1,0
5925,18096,0.05,W,1,0
5926,18097,0.05,W,1,0
5927,18098,0.05,W,1,0
5928,18099,0.05,W,1,0
5929,18100,0.05,W,1,0
5930,18101,0.05,W,1,0
5931,18102,0.05,W,1,0
5932,18103,0.05,W,1,0
5933,18104,0.05,W,1,0
5934,18105,0.05,W,1,0
5935,18106,0.05,W,1,0
5936,18107,0.05,W,1,0
5937,18108,0.05,W,1,0
5938,18109,0.05,W,1,0
5939,18110,0.05,W,1,0
5940,18111,0.05,W,1,0
5941,18112,0.05,W,1,0
5942,18113,0.05,W,1,0
5943,18114,0.05,W,1,0
5944,18115,0.05,W,1,0
5945,18116,0.05,W,1,0
5946,18117,0.05,W,1,0
5947,18118,0.05,W,1,0
5948,18119,0.05,W,1,0
5949,18120,0.05,W,1,0
5950,18121,0.05,W,1,0
5951,18122,0.05,W,1,0
5952,18123,0.05,W,1,0
5953,18124,0.05,W,1,0
5954,18125,0.05,W,1,0
5955,18126,0.05,W,1,0
5956,18127,0.05,W,1,0
5957,18128,0.05,W,1,0
5958,18129,0.05,W,1,0
5959,18130,0.05,W,1,0
5960,18131,0.05,W,1,0
5961,18132,0.05,W,1,0
5962,18133,0.05,W,1,0
5963,18134,0.05,W,1,0
5964,18135,0.05,W,1,0
5965,18136,0.05,W,1,0
5966,18137,0.05,W,1,0
5967,18138,0.05,W,1,0
5968,18139,0.05,W,1,0
5969,18140,0.05,W,1,0
5970,18141,0.05,W,1,0
5971,18142,0.05,W,1,0
5972,18143,0.05,W,1,0
5973,18144,0.05,W,1,0
5974,18145,0.05,W,1,0
5975,18146,0.05,W,1,0
5976,18147,0.05,W,1,0
5977,18148,0.05,W,1,0
5978,18149,0.05,W,1,0
5979,18150,0.05,W,1,0
5980,18151,0.05,W,1,0
5981,18152,0.05,W,1,0
5982,18153,0.05,W,1,0
5983,18154,0.05,W,1,0
5984,18155,0.05,W,1,0
5985,18156,0.05,W,1,0
5986,18157,0.05,W,1,0
5987,18158,0.05,W,1,0
5988,18159,0.05,W,1,0
5989,18160,0.05,W,1,0
5990,18161,0.05,W,1,0
5991,18162,0.05,W,1,0
5992,18163,0.05,W,1,0
5993,18164,0.05,W,1,0
5994,18165,0.05,W,1,0
5995,18166,0.05,W,1,0
5996,18167,0.05,W,1,0
5997,18168,0.05,W,1,0
5998,18169,0.05,W,1,0
5999,18170,0.05,W,1,0
6000,18171,0.05,W,1,0
6001,18172,0.05,W,1,0
6002,18173,0.05,W,1,0
6003,18174,0.05,W,1,0
6004,18175,0.05,W,1,0
6005,18176,0.05,W,1,0
6006,18177,0.05,W,1,0
6007,18178,0.05,W,1,0
6008,18179,0.05,W,1,0
6009,18180,0.05,W,1,0
6010,18181,0.05,W,1,0
6011,18182,0.05,W,1,0
6012,18183,0.05,W,1,0
6013,18184,0.05,W,1,0
6014,18185,0.05,W,1,0
6015,18186,0.05,W,1,0
6016,18187,0.05,W,1,0
6017,18188,0.05,W,1,0
6018,18189,0.05,W,1,0
6019,18190,0.05,W,1,0
6020,18191,0.05,W,1,0
6021,18192,0.05,W,1,0
6022,18193,0.05,W,1,0
6023,18194,0.05,W,1,0
6024,18195,0.05,W,1,0
6025,18196,0.05,W,1,0
6026,18197,0.05,W,1,0
6027,18198,0.05,W,1,0
6028,18199,0.05,W,1,0
6029,18200,0.05,W,1,0
6030,18201,0.05,W,1,0
6031,18202,0.05,W,1,0
6032,18203,0.05,W,1,0
6033,18204,0.05,W,1,0
6034,18205,0.05,W,1,0
6035,18206,0.05,W,1,0
6036,18207,0.05,W,1,0
6037,18208,0.05,W,1,0
6038,18209,0.05,W,1,0
6039,18210,0.05,W,1,0
6040,18211,0.05,W,1,0
6041,18212,0.05,W,1,0
6042,18213,0.05,W,1,0
6043,18214,0.05,W,1,0
6044,18215,0.05,W,1,0
6045,18216,0.05,W,1,0
6046,18217,0.05,W,1,0
6047,18218,0.05,W,1,0
6048,18219,0.05,W,1,0
6049,18220,0.05,W,1,0
6050,18221,0.05,W,1,0
6051,18222,0.05,W,1,0
6052,18223,0.05,W,1,0
6053,18224,0.05,W,1,0
6054,18225,0.05,W,1,0
6055,18226,0.05,W,1,0
6056,18227,0.05,W,1,0
6057,18228,0.05,W,1,0
6058,18229,0.05,W,1,0
6059,18230,0.05,W,1,0
6060,18231,0.05,W,1,0
6061,18232,0.05,W,1,0
6062,18233,0.05,W,1,0
6063,18234,0.05,W,1,0
6064,18235,0.05,W,1,0
6065,18236,0.05,W,1,0
6066,18237,0.05,W,1,0
6067,18238,0.05,W,1,0
6068,18239,0.05,W,1,0
6069,18240,0.05,W,1,0
6070,18241,0.05,W,1,0
6071,18242,0.05,W,1,0
6072,18243,0.05,W,1,0
6073,18244,0.05,W,1,0
6074,18245,0.05,W,1,0
6075,18246,0.05,W,1,0
6076,18247,0.05,W,1,0
6077,18248,0.05,W,1,0
6078,18249,0.05,W,1,0
6079,18250,0.05,W,1,0
6080,18251,0.05,W,1,0
6081,18252,0.05,W,1,0
6082,18253,0.05,W,1,0
6083,18254,0.05,W,1,0
6084,18255,0.05,W,1,0
6085,18256,0.05,W,1,0
6086,18257,0.05,W,1,0
6087,18258,0.05,W,1,0
6088,18259,0.05,W,1,0
6089,18260,0.05,W,1,0
6090,18261,0.05,W,1,0
6091,18262,0.05,W,1,0
6092,18263,0.05,W,1,0
6093,18264,0.05,W,1,0
6094,18265,0.05,W,1,0
6095,18266,0.05,W,1,0
6096,18267,0.05,W,1,0
6097,18268,0.05,W,1,0
6098,18269,0.05,W,1,0
6099,18270,0.05,W,1,0
6100,18271,0.05,W,1,0
6101,18272,0.05,W,1,0
6102,18273,0.05,W,1,0
6103,18274,0.05,W,1,0
6104,18275,0.05,W,1,0
6105,18276,0.05,W,1,0
6106,18277,0.05,W,1,0
6107,18278,0.05,W,1,0
6108,18279,0.05,W,1,0
6109,18280,0.05,W,1,0
6110,18281,0.05,W,1,0
6111,18282,0.05,W,1,0
6112,18283,0.05,W,1,0
6113,18284,0.05,W,1,0
6114,18285,0.05,W,1,0
6115,18286,0.05,W,1,0
6116,18287,0.05,W,1,0
6117,18288,0.05,W,1,0
6118,18289,0.05,W,1,0
6119,18290,0.05,W,1,0
6120,18291,0.05,W,1,0
6121,18292,0.05,W,1,0
6122,18293,0.05,W,1,0
6123,18294,0.05,W,1,0
6124,18295,0.05,W,1,0
6125,18296,0.05,W,1,0
6126,18297,0.05,W,1,0
6127,18298,0.05,W,1,0
6128,18299,0.05,W,1,0
6129,18300,0.05,W,1,0
6130,18301,0.05,W,1,0
6131,18302,0.05,W,1,0
6132,18303,0.05,W,1,0
6133,18304,0.05,W,1,0
6134,18305,0.05,W,1,0
6135,18306,0.05,W,1,0
6136,18307,0.05,W,1,0
6137,18308,0.05,W,1,0
6138,18309,0.05,W,1,0
6139,18310,0.05,W,1,0
6140,18311,0.05,W,1,0
6141,18312,0.05,W,1,0
6142,18313,0.05,W,1,0
6143,18314,0.05,W,1,0
6144,18315,0.05,W,1,0
6145,18316,0.05,W,1,0
6146,18317,0.05,W,1,0
6147,18318,0.05,W,1,0
6148,18319,0.05,W,1,0
6149,18320,0.05,W,1,0
6150,18321,0.05,W,1,0
6151,18322,0.05,W,1,0
6152,18323,0.05,W,1,0
6153,18324,0.05,W,1,0
6154,18325,0.05,W,1,0
6155,18326,0.05,W,1,0
6156,18327,0.05,W,1,0
6157,18328,0.05,W,1,0
6158,18329,0.05,W,1,0
6159,18330,0.05,W,1,0
6160,18331,0.05,W,1,0
6161,18332,0.05,W,1,0
6162,18333,0.05,W,1,0
6163,18334,0.05,W,1,0
6164,18335,0.05,W,1,0
6165,18336,0.05,W,1,0
6166,18337,0.05,W,1,0
6167,18338,0.05,W,1,0
6168,18339,0.05,W,1,0
6169,18340,0.05,W,1,0
6170,18341,0.05,W,1,0
6171,18342,0.05,W,1,0
6172,18343,0.05,W,1,0
6173,18344,0.05,W,1,0
6174,18345,0.05,W,1,0
6175,18346,0.05,W,1,0
6176,18347,0.05,W,1,0
6177,18348,0.05,W,1,0
6178,18349,0.05,W,1,0
6179,18350,0.05,W,1,0
6180,18351,0.05,W,1,0
6181,18352,0.05,W,1,0
6182,18353,0.05,W,1,0
6183,18354,0.05,W,1,0
6184,18355,0.05,W,1,0
6185,18356,0.05,W,1,0
6186,18357,0.05,W,1,0
6187,18358,0.05,W,1,0
6188,18359,0.05,W,1,0
6189,18360,0.05,W,1,0
6190,18361,0.05,W,1,0
6191,18362,0.05,W,1,0
6192,18363,0.05,W,1,0
6193,18364,0.05,W,1,0
6194,18365,0.05,W,1,0
6195,18366,0.05,W,1,0
6196,18367,0.05,W,1,0
6197,18368,0.05,W,1,0
6198,18369,0.05,W,1,0
6199,18370,0.05,W,1,0
6200,18371,0.05,W,1,0
6201,18372,0.05,W,1,0
6202,18373,0.05,W,1,0
6203,18374,0.05,W,1,0
6204,18375,0.05,W,1,0
6205,18376,0.05,W,1,0
6206,18377,0.05,W,1,0
6207,18378,0.05,W,1,0
6208,18379,0.05,W,1,0
6209,18380,0.05,W,1,0
6210,18381,0.05,W,1,0
6211,18382,0.05,W,1,0
6212,18383,0.05,W,1,0
6213,18384,0.05,W,1,0
6214,18385,0.05,W,1,0
6215,18386,0.05,W,1,0
6216,18387,0.05,W,1,0
6217,18388,0.05,W,1,0
6218,18389,0.05,W,1,0
6219,18390,0.05,W,1,0
6220,18391,0.05,W,1,0
6221,18392,0.05,W,1,0
6222,18393,0.05,W,1,0
6223,18394,0.05,W,1,0
6224,18395,0.05,W,1,0
6225,18396,0.05,W,1,0
6226,18397,0.05,W,1,0
6227,18398,0.05,W,1,0
6228,18399,0.05,W,1,0
6229,18400,0.05,W,1,0
6230,18401,0.05,W,1,0
6231,18402,0.05,W,1,0
6232,18403,0.05,W,1,0
6233,18404,0.05,W,1,0
6234,18405,0.05,W,1,0
6235,18406,0.05,W,1,0
6236,18407,0.05,W,1,0
6237,18408,0.05,W,1,0
6238,18409,0.05,W,1,0
6239,18410,0.05,W,1,0
6240,18411,0.05,W,1,0
6241,18412,0.05,W,1,0
6242,18413,0.05,W,1,0
6243,18414,0.05,W,1,0
6244,18415,0.05,W,1,0
6245,18416,0.05,W,1,0
6246,18417,0.05,W,1,0
6247,18418,0.05,W,1,0
6248,18419,0.05,W,1,0
6249,18420,0.05,W,1,0
6250,18421,0.05,W,1,0
6251,18422,0.05,W,1,0
6252,18423,0.05,W,1,0
6253,18424,0.05,W,1,0
6254,18425,0.05,W,1,0
6255,18426,0.05,W,1,0
6256,18427,0.05,W,1,0
6257,18428,0.05,W,1,0
6258,18429,0.05,W,1,0
6259,18430,0.05,W,1,0
6260,18431,0.05,W,1,0
6261,18432,0.05,W,1,0
6262,18433,0.05,W,1,0
6263,18434,0.05,W,1,0
6264,18435,0.05,W,1,0
6265,18436,0.05,W,1,0
6266,18437,0.05,W,1,0
6267,18438,0.05,W,1,0
6268,18439,0.05,W,1,0
6269,18440,0.05,W,1,0
6270,18441,0.05,W,1,0
6271,18442,0.05,W,1,0
6272,18443,0.05,W,1,0
6273,18444,0.05,W,1,0
6274,18445,0.05,W,1,0
6275,18446,0.05,W,1,0
6276,18447,0.05,W,1,0
6277,18448,0.05,W,1,0
6278,18449,0.05,W,1,0
6279,18450,0.05,W,1,0
6280,18451,0.05,W,1,0
6281,18452,0.05,W,1,0
6282,18453,0.05,W,1,0
6283,18454,0.05,W,1,0
6284,18455,0.05,W,1,0
6285,18456,0.05,W,1,0
6286,18457,0.05,W,1,0
6287,18458,0.05,W,1,0
6288,18459,0.05,W,1,0
6289,18460,0.05,W,1,0
6290,18461,0.05,W,1,0
6291,18462,0.05,W,1,0
6292,18463,0.05,W,1,0
6293,18464,0.05,W,1,0
6294,18465,0.05,W,1,0
6295,18466,0.05,W,1,0
6296,18467,0.05,W,1,0
6297,18468,0.05,W,1,0
6298,18469,0.05,W,1,0
6299,18470,0.05,W,1,0
6300,18471,0.05,W,1,0
6301,18472,0.05,W,1,0
6302,18473,0.05,W,1,0
6303,18474,0.05,W,1,0
6304,18475,0.05,W,1,0
6305,18476,0.05,W,1,0
6306,18477,0.05,W,1,0
6307,18478,0.05,W,1,0
6308,18479,0.05,W,1,0
6309,18480,0.05,W,1,0
6310,18481,0.05,W,1,0
6311,18482,0.05,W,1,0
6312,18483,0.05,W,1,0
6313,18484,0.05,W,1,0
6314,18485,0.05,W,1,0
6315,18486,0.05,W,1,0
6316,18487,0.05,W,1,0
6317,18488,0.05,W,1,0
6318,18489,0.05,W,1,0
6319,18490,0.05,W,1,0
6320,18491,0.05,W,1,0
6321,18492,0.05,W,1,0
6322,18493,0.05,W,1,0
6323,18494,0.05,W,1,0
6324,18495,0.05,W,1,0
6325,18496,0.05,W,1,0
6326,18497,0.05,W,1,0
6327,18498,0.05,W,1,0
6328,18499,0.05,W,1,0
6329,18500,0.05,W,1,0
6330,18501,0.05,W,1,0
6331,18502,0.05,W,1,0
6332,18503,0.05,W,1,0
6333,18504,0.05,W,1,0
6334,18505,0.05,W,1,0
6335,18506,0.05,W,1,0
6336,18507,0.05,W,1,0
6337,18508,0.05,W,1,0
6338,18509,0.05,W,1,0
6339,18510,0.05,W,1,0
6340,18511,0.05,W,1,0
6341,18512,0.05,W,1,0
6342,18513,0.05,W,1,0
6343,18514,0.05,W,1,0
6344,18515,0.05,W,1,0
6345,18516,0.05,W,1,0
6346,18517,0.05,W,1,0
6347,18518,0.05,W,1,0
6348,18519,0.05,W,1,0
6349,18520,0.05,W,1,0
6350,18521,0.05,W,1,0
6351,18522,0.05,W,1,0
6352,18523,0.05,W,1,0
6353,18524,0.05,W,1,0
6354,18525,0.05,W,1,0
6355,18526,0.05,W,1,0
6356,18527,0.05,W,1,0
6357,18528,0.05,W,1,0
6358,18529,0.05,W,1,0
6359,18530,0.05,W,1,0
6360,18531,0.05,W,1,0
6361,18532,0.05,W,1,0
6362,18533,0.05,W,1,0
6363,18534,0.05,W,1,0
6364,18535,0.05,W,1,0
6365,18536,0.05,W,1,0
6366,18537,0.05,W,1,0
6367,18538,0.05,W,1,0
6368,18539,0.05,W,1,0
6369,18540,0.05,W,1,0
6370,18541,0.05,W,1,0
6371,18542,0.05,W,1,0
6372,18543,0.05,W,1,0
6373,18544,0.05,W,1,0
6374,18545,0.05,W,1,0
6375,18546,0.05,W,1,0
6376,18547,0.05,W,1,0
6377,18548,0.05,W,1,0
6378,18549,0.05,W,1,0
6379,18550,0.05,W,1,0
6380,18551,0.05,W,1,0
6381,18552,0.05,W,1,0
6382,18553,0.05,W,1,0
6383,18554,0.05,W,1,0
6384,18555,0.05,W,1,0
6385,18556,0.05,W,1,0
6386,18557,0.05,W,1,0
6387,18558,0.05,W,1,0
6388,18559,0.05,W,1,0
6389,18560,0.05,W,1,0
6390,18561,0.05,W,1,0
6391,18562,0.05,W,1,0
6392,18563,0.05,W,1,0
6393,18564,0.05,W,1,0
6394,18565,0.05,W,1,0
6395,18566,0.05,W,1,0
6396,18567,0.05,W,1,0
6397,18568,0.05,W,1,0
6398,18569,0.05,W,1,0
6399,18570,0.05,W,1,0
6400,18571,0.05,W,1,0
6401,18572,0.05,W,1,0
6402,18573,0.05,W,1,0
6403,18574,0.05,W,1,0
6404,18575,0.05,W,1,0
6405,18576,0.05,W,1,0
6406,18577,0.05,W,1,0
6407,18578,0.05,W,1,0
6408,18579,0.05,W,1,0
6409,18580,0.05,W,1,0
6410,18581,0.05,W,1,0
6411,18582,0.05,W,1,0
6412,18583,0.05,W,1,0
6413,18584,0.05,W,1,0
6414,18585,0.05,W,1,0
6415,18586,0.05,W,1,0
6416,18587,0.05,W,1,0
6417,18588,0.05,W,1,0
6418,18589,0.05,W,1,0
6419,18590,0.05,W,1,0
6420,18591,0.05,W,1,0
6421,18592,0.05,W,1,0
6422,18593,0.05,W,1,0
6423,18594,0.05,W,1,0
6424,18595,0.05,W,1,0
6425,18596,0.05,W,1,0
6426,18597,0.05,W,1,0
6427,18598,0.05,W,1,0
6428,18599,0.05,W,1,0
6429,18600,0.05,W,1,0
6430,18601,0.05,W,1,0
6431,18602,0.05,W,1,0
6432,18603,0.05,W,1,0
6433,18604,0.05,W,1,0
6434,18605,0.05,W,1,0
6435,18606,0.05,W,1,0
6436,18607,0.05,W,1,0
6437,18608,0.05,W,1,0
6438,18609,0.05,W,1,0
6439,18610,0.05,W,1,0
6440,18611,0.05,W,1,0
6441,18612,0.05,W,1,0
6442,18613,0.05,W,1,0
6443,18614,0.05,W,1,0
6444,18615,0.05,W,1,0
6445,18616,0.05,W,1,0
6446,18617,0.05,W,1,0
6447,18618,0.05,W,1,0
6448,18619,0.05,W,1,0
6449,18620,0.05,W,1,0
6450,18621,0.05,W,1,0
6451,18622,0.05,W,1,0
6452,18623,0.05,W,1,0
6453,18624,0.05,W,1,0
6454,18625,0.05,W,1,0
6455,18626,0.05,W,1,0
6456,18627,0.05,W,1,0
6457,18628,0.05,W,1,0
6458,18629,0.05,W,1,0
6459,18630,0.05,W,1,0
6460,18631,0.05,W,1,0
6461,18632,0.05,W,1,0
6462,18633,0.05,W,1,0
6463,18634,0.05,W,1,0
6464,18635,0.05,W,1,0
6465,18636,0.05,W,1,0
6466,18637,0.05,W,1,0
6467,18638,0.05,W,1,0
6468,18639,0.05,W,1,0
6469,18640,0.05,W,1,0
6470,18641,0.05,W,1,0
6471,18642,0.05,W,1,0
6472,18643,0.05,W,1,0
6473,18644,0.05,W,1,0
6474,18645,0.05,W,1,0
6475,18646,0.05,W,1,0
6476,18647,0.05,W,1,0
6477,18648,0.05,W,1,0
6478,18649,0.05,W,1,0
6479,18650,0.05,W,1,0
6480,18651,0.05,W,1,0
6481,18652,0.05,W,1,0
6482,18653,0.05,W,1,0
6483,18654,0.05,W,1,0
6484,18655,0.05,W,1,0
6485,18656,0.05,W,1,0
6486,18657,0.05,W,1,0
6487,18658,0.05,W,1,0
6488,18659,0.05,W,1,0
6489,18660,0.05,W,1,0
6490,18661,0.05,W,1,0
6491,18662,0.05,W,1,0
6492,18663,0.05,W,1,0
