DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
762,138.787,1837,1.57011,0,9e+10,0,0,2.00196,2.00196
763,139.765,1838,1.57011,0,9e+10,0,0,2.00196,2.00196
764,140.743,1839,1.57011,0,9e+10,0,0,2.00196,2.00196
765,141.721,1840,1.57011,0,9e+10,0,0,2.00196,2.00196
766,142.699,1841,1.57011,0,9e+10,0,0,2.00196,2.00196
767,143.677,1842,1.57011,0,9e+10,0,0,2.00196,2.00196
768,144.655,1843,1.57011,0,9e+10,0,0,2.00196,2.00196
769,145.633,1844,1.57011,0,9e+10,0,0,2.00196,2.00196
770,146.611,1845,1.57011,0,9e+10,0,0,2.00196,2.00196
771,0,2199,-0.000227592,0,9e+10,0,0,2.00196,2.00196
772,0.97996,2200,-0.000227588,0,9e+10,0,0,2.00196,2.00196
773,1.95992,2201,-0.00022758,0,9e+10,0,0,2.00196,2.00196
774,2.93988,2202,-0.000227572,0,9e+10,0,0,2.00196,2.00196
775,3.91984,2203,-0.000227564,0,9e+10,0,0,2.00196,2.00196
776,4.8998,2204,-0.000227556,0,9e+10,0,0,2.00196,2.00196
777,5.87976,2205,-0.000227548,0,9e+10,0,0,2.00196,2.00196
778,6.85972,2206,-0.00022754,0,9e+10,0,0,2.00196,2.00196
779,7.83968,2207,-0.000227532,0,9e+10,0,0,2.00196,2.00196
780,8.81964,2208,-0.000227524,0,9e+10,0,0,2.00196,2.00196
781,9.7996,2209,-0.000227515,0,9e+10,0,0,2.00196,2.00196
782,10.7796,2210,-0.000227507,0,9e+10,0,0,2.00196,2.00196
783,11.7595,2211,-0.000227499,0,9e+10,0,0,2.00196,2.00196
784,12.7395,2212,-0.000227491,0,9e+10,0,0,2.00196,2.00196
785,13.7194,2213,-0.000227483,0,9e+10,0,0,2.00196,2.00196
786,14.6994,2214,-0.000227475,0,9e+10,0,0,2.00196,2.00196
787,15.6794,2215,-0.000227467,0,9e+10,0,0,2.00196,2.00196
788,16.6593,2216,-0.000227459,0,9e+10,0,0,2.00196,2.00196
789,17.6393,2217,-0.000227451,0,9e+10,0,0,2.00196,2.00196
790,18.6192,2218,-0.000201688,0,9e+10,0,0,2.00196,2.00196
791,19.5992,2219,0.000178198,0,9e+10,0,0,2.00201,2.00191
792,20.5792,2220,0.000909599,0,9e+10,0,0,2.00202,2.0019
793,21.5591,2221,0.00132194,0,9e+10,0,0,2.00196,2.00196
794,22.5391,2222,0.00135701,0,9e+10,0,0,2.00196,2.00196
795,23.519,2223,0.00135702,0,9e+10,0,0,2.00196,2.00196
796,24.499,2224,0.00135703,0,9e+10,0,0,2.00196,2.00196
797,25.479,2225,0.00135703,0,9e+10,0,0,2.00196,2.00196
798,26.4589,2226,0.00135704,0,9e+10,0,0,2.00196,2.00196
799,27.4389,2227,0.00135705,0,9e+10,0,0,2.00196,2.00196
800,28.4188,2228,0.00135706,0,9e+10,0,0,2.00196,2.00196
801,29.3988,2229,0.00135707,0,9e+10,0,0,2.00196,2.00196
802,30.3787,2230,0.00135707,0,9e+10,0,0,2.00196,2.00196
803,31.3587,2231,0.00135708,0,9e+10,0,0,2.00196,2.00196
804,32.3387,2232,0.00135709,0,9e+10,0,0,2.00196,2.00196
805,33.3186,2233,0.0013571,0,9e+10,0,0,2.00196,2.00196
806,34.2986,2234,0.00135711,0,9e+10,0,0,2.00196,2.00196
807,35.2785,2235,0.00135712,0,9e+10,0,0,2.00196,2.00196
808,36.2585,2236,0.00135712,0,9e+10,0,0,2.00196,2.00196
809,37.2385,2237,0.00135713,0,9e+10,0,0,2.00196,2.00196
810,38.2184,2238,0.00135714,0,9e+10,0,0,2.00196,2.00196
811,39.1984,2239,0.00135715,0,9e+10,0,0,2.00196,2.00196
812,40.1783,2240,0.00135716,0,9e+10,0,0,2.00196,2.00196
813,41.1583,2241,0.00135716,0,9e+10,0,0,2.00196,2.00196
814,42.1383,2242,0.00135717,0,9e+10,0,0,2.00196,2.00196
815,43.1182,2243,0.00135718,0,9e+10,0,0,2.00196,2.00196
816,44.0982,2244,0.00135719,0,9e+10,0,0,2.00196,2.00196
817,45.0781,2245,0.0013572,0,9e+10,0,0,2.00196,2.00196
818,46.0581,2246,0.0013572,0,9e+10,0,0,2.00196,2.00196
819,47.0381,2247,0.00135721,0,9e+10,0,0,2.00196,2.00196
820,48.018,2248,0.00135722,0,9e+10,0,0,2.00196,2.00196
821,48.998,2249,0.00135723,0,9e+10,0,0,2.00196,2.00196
822,49.9779,2250,0.00135724,0,9e+10,0,0,2.00196,2.00196
823,50.9579,2251,0.00135725,0,9e+10,0,0,2.00196,2.00196
824,51.9379,2252,0.00135725,0,9e+10,0,0,2.00196,2.00196
825,52.9178,2253,0.00135726,0,9e+10,0,0,2.00196,2.00196
826,53.8978,2254,0.00135727,0,9e+10,0,0,2.00196,2.00196
827,54.8777,2255,0.00135728,0,9e+10,0,0,2.00196,2.00196
828,55.8577,2256,0.00135729,0,9e+10,0,0,2.00196,2.00196
829,56.8377,2257,0.00135729,0,9e+10,0,0,2.00196,2.00196
830,57.8176,2258,0.0013573,0,9e+10,0,0,2.00196,2.00196
831,58.7976,2259,0.00135731,0,9e+10,0,0,2.00196,2.00196
832,59.7775,2260,0.00135732,0,9e+10,0,0,2.00196,2.00196
833,60.7575,2261,0.00135733,0,9e+10,0,0,2.00196,2.00196
834,61.7375,2262,0.00135733,0,9e+10,0,0,2.00196,2.00196
835,62.7174,2263,0.00124691,0,9e+10,0,0,2.00196,2.00196
836,63.6974,2264,-0.00737377,0,9e+10,0,0,2.00174,2.00218
837,64.6771,2265,-0.0321725,0,9e+10,0,0,1.98485,2.01907
838,65.6557,2266,-0.0716086,0,9e+10,0,0,1.9601,2.04253
839,66.6322,2267,-0.132071,0,9e+10,0,0,1.96144,2.0415
840,67.6091,2268,-0.211501,0,9e+10,0,0,1.97596,2.02668
841,68.5868,2269,-0.296689,0,9e+10,0,0,1.98525,2.01738
842,69.5653,2270,-0.38032,0,9e+10,0,0,1.98953,2.0131
843,70.5444,2271,-0.464968,0,9e+10,0,0,1.99888,2.00375
844,71.5236,2272,-0.549489,0,9e+10,0,0,1.99806,2.00457
845,72.5031,2273,-0.632726,0,9e+10,0,0,2.00132,2.00132
846,73.4826,2274,-0.717313,0,9e+10,0,0,2.00132,2.00132
847,74.462,2275,-0.799644,0,9e+10,0,0,1.99609,2.00702
848,75.4412,2276,-0.882084,0,9e+10,0,0,1.99638,2.00635
849,76.4201,2277,-0.962977,0,9e+10,0,0,1.98952,2.01321
850,77.3984,2278,-1.04443,0,9e+10,0,0,1.98272,2.02001
851,78.3763,2279,-1.12617,0,9e+10,0,0,1.97512,2.02762
852,79.3533,2280,-1.2068,0,9e+10,0,0,1.96462,2.03811
853,80.3295,2281,-1.28906,0,9e+10,0,0,1.95246,2.05027
854,81.3045,2282,-1.37003,0,9e+10,0,0,1.93964,2.06309
855,82.2782,2283,-1.44062,0,9e+10,0,0,1.92246,2.08027
856,83.2535,2284,-1.48777,0,9e+10,0,0,1.92752,2.07521
857,84.2312,2285,-1.52404,0,9e+10,0,0,1.9709,2.03302
858,85.2107,2286,-1.55562,0,9e+10,0,0,1.99808,2.00584
859,86.1906,2287,-1.5695,0,9e+10,0,0,2.00196,2.00196
860,87.1705,2288,1.57012,0,9e+10,0,0,2.00196,2.00196
861,88.1505,2289,1.57012,0,9e+10,0,0,2.00196,2.00196
862,89.1305,2290,1.57012,0,9e+10,0,0,2.00196,2.00196
863,90.1104,2291,1.57012,0,9e+10,0,0,2.00196,2.00196
864,91.0904,2292,1.57012,0,9e+10,0,0,2.00196,2.00196
865,92.0703,2293,1.57012,0,9e+10,0,0,2.00196,2.00196
866,93.0503,2294,1.57012,0,9e+10,0,0,2.00196,2.00196
867,94.0303,2295,1.57012,0,9e+10,0,0,2.00196,2.00196
868,95.0102,2296,1.57012,0,9e+10,0,0,2.00196,2.00196
869,95.9902,2297,1.57012,0,9e+10,0,0,2.00196,2.00196
870,96.9701,2298,1.57012,0,9e+10,0,0,2.00196,2.00196
871,97.9501,2299,1.57012,0,9e+10,0,0,2.00196,2.00196
872,98.9301,2300,1.57012,0,9e+10,0,0,2.00196,2.00196
873,99.91,2301,1.57012,0,9e+10,0,0,2.00196,2.00196
874,100.89,2302,1.57012,0,9e+10,0,0,2.00196,2.00196
875,101.87,2303,1.57012,0,9e+10,0,0,2.00196,2.00196
876,102.85,2304,1.57012,0,9e+10,0,0,2.00196,2.00196
877,103.83,2305,1.57012,0,9e+10,0,0,2.00196,2.00196
878,104.81,2306,1.57012,0,9e+10,0,0,2.00196,2.00196
879,105.79,2307,1.57012,0,9e+10,0,0,2.00196,2.00196
880,106.77,2308,1.57012,0,9e+10,0,0,2.00196,2.00196
881,107.75,2309,1.57012,0,9e+10,0,0,2.00196,2.00196
882,108.73,2310,1.57012,0,9e+10,0,0,2.00196,2.00196
883,109.71,2311,1.57012,0,9e+10,0,0,2.00196,2.00196
884,110.69,2312,1.57012,0,9e+10,0,0,2.00196,2.00196
885,111.67,2313,1.57012,0,9e+10,0,0,2.00196,2.00196
886,112.649,2314,1.57012,0,9e+10,0,0,2.00196,2.00196
887,113.629,2315,1.57012,0,9e+10,0,0,2.00196,2.00196
888,114.609,2316,1.57012,0,9e+10,0,0,2.00196,2.00196
889,115.589,2317,1.57012,0,9e+10,0,0,2.00196,2.00196
890,116.569,2318,1.57012,0,9e+10,0,0,2.00196,2.00196
891,117.549,2319,1.57012,0,9e+10,0,0,2.00196,2.00196
892,118.529,2320,1.57012,0,9e+10,0,0,2.00196,2.00196
893,119.509,2321,1.57012,0,9e+10,0,0,2.00196,2.00196
894,120.489,2322,1.57012,0,9e+10,0,0,2.00196,2.00196
895,121.469,2323,1.57012,0,9e+10,0,0,2.00196,2.00196
896,122.449,2324,1.57012,0,9e+10,0,0,2.00196,2.00196
897,123.429,2325,1.57012,0,9e+10,0,0,2.00196,2.00196
898,124.409,2326,1.57012,0,9e+10,0,0,2.00196,2.00196
899,125.389,2327,1.57012,0,9e+10,0,0,2.00196,2.00196
900,126.369,2328,1.57015,0,9e+10,0,0,2.00196,2.00196
901,127.349,2329,1.57043,0,9e+10,0,0,2.00202,2.0019
902,128.329,2330,-1.57074,0,9e+10,0,0,2.00232,2.0016
903,129.309,2331,-1.57036,0,9e+10,0,0,2.00198,2.00194
904,130.289,2332,-1.57012,0,9e+10,0,0,2.00196,2.00196
905,131.269,2333,-1.57012,0,9e+10,0,0,2.00196,2.00196
906,132.249,2334,-1.57012,0,9e+10,0,0,2.00196,2.00196
907,133.229,2335,-1.57012,0,9e+10,0,0,2.00196,2.00196
908,134.209,2336,-1.57012,0,9e+10,0,0,2.00196,2.00196
909,135.189,2337,-1.57012,0,9e+10,0,0,2.00196,2.00196
910,136.169,2338,-1.57012,0,9e+10,0,0,2.00196,2.00196
911,137.148,2339,-1.57012,0,9e+10,0,0,2.00196,2.00196
912,138.128,2340,-1.57012,0,9e+10,0,0,2.00196,2.00196
913,139.108,2341,-1.57012,0,9e+10,0,0,2.00196,2.00196
914,140.088,2342,-1.57012,0,9e+10,0,0,2.00196,2.00196
915,141.068,2343,-1.57012,0,9e+10,0,0,2.00196,2.00196
916,142.048,2344,-1.57012,0,9e+10,0,0,2.00196,2.00196
917,143.028,2345,-1.57012,0,9e+10,0,0,2.00196,2.00196
918,144.008,2346,-1.57012,0,9e+10,0,0,2.00196,2.00196
919,144.988,2347,-1.57012,0,9e+10,0,0,2.00196,2.00196
920,145.968,2348,-1.57012,0,9e+10,0,0,2.00196,2.00196
921,146.948,2349,-1.57012,0,9e+10,0,0,2.00196,2.00196
922,147.928,2350,-1.57012,0,9e+10,0,0,2.00196,2.00196
923,148.908,2351,-1.57012,0,9e+10,0,0,2.00196,2.00196
924,149.888,2352,-1.57012,0,9e+10,0,0,2.00196,2.00196
925,150.868,2353,-1.57012,0,9e+10,0,0,2.00196,2.00196
926,151.848,2354,-1.57012,0,9e+10,0,0,2.00196,2.00196
927,152.828,2355,-1.57012,0,9e+10,0,0,2.00196,2.00196
928,153.808,2356,-1.57012,0,9e+10,0,0,2.00196,2.00196
929,154.788,2357,-1.57012,0,9e+10,0,0,2.00196,2.00196
930,155.768,2358,-1.57012,0,9e+10,0,0,2.00196,2.00196
931,156.748,2359,-1.57012,0,9e+10,0,0,2.00196,2.00196
932,157.728,2360,-1.57012,0,9e+10,0,0,2.00196,2.00196
933,158.708,2361,-1.57012,0,9e+10,0,0,2.00196,2.00196
934,159.688,2362,-1.57012,0,9e+10,0,0,2.00196,2.00196
935,160.668,2363,-1.57012,0,9e+10,0,0,2.00196,2.00196
936,161.647,2364,-1.57012,0,9e+10,0,0,2.00196,2.00196
937,162.627,2365,-1.57012,0,9e+10,0,0,2.00196,2.00196
938,163.607,2366,-1.57012,0,9e+10,0,0,2.00196,2.00196
939,164.587,2367,-1.57012,0,9e+10,0,0,2.00196,2.00196
940,165.567,2368,-1.57012,0,9e+10,0,0,2.00196,2.00196
941,166.547,2369,-1.57012,0,9e+10,0,0,2.00196,2.00196
942,167.527,2370,-1.57012,0,9e+10,0,0,2.00196,2.00196
943,168.507,2371,-1.57012,0,9e+10,0,0,2.00196,2.00196
944,169.487,2372,-1.57012,0,9e+10,0,0,2.00196,2.00196
945,170.467,2373,-1.57012,0,9e+10,0,0,2.00196,2.00196
946,171.447,2374,-1.57012,0,9e+10,0,0,2.00196,2.00196
947,172.427,2375,-1.57012,0,9e+10,0,0,2.00196,2.00196
948,173.407,2376,-1.57012,0,9e+10,0,0,2.00196,2.00196
949,174.387,2377,-1.57012,0,9e+10,0,0,2.00196,2.00196
950,175.367,2378,-1.57012,0,9e+10,0,0,2.00196,2.00196
951,176.347,2379,-1.57012,0,9e+10,0,0,2.00196,2.00196
952,177.327,2380,-1.57012,0,9e+10,0,0,2.00196,2.00196
953,178.307,2381,-1.57012,0,9e+10,0,0,2.00196,2.00196
954,179.287,2382,-1.57012,0,9e+10,0,0,2.00196,2.00196
955,180.267,2383,-1.57012,0,9e+10,0,0,2.00196,2.00196
956,181.247,2384,-1.57012,0,9e+10,0,0,2.00196,2.00196
957,182.227,2385,-1.57012,0,9e+10,0,0,2.00196,2.00196
958,183.207,2386,-1.57012,0,9e+10,0,0,2.00196,2.00196
959,184.187,2387,-1.57012,0,9e+10,0,0,2.00196,2.00196
960,185.167,2388,-1.57012,0,9e+10,0,0,2.00196,2.00196
961,186.146,2389,-1.57012,0,9e+10,0,0,2.00196,2.00196
962,187.126,2390,-1.57012,0,9e+10,0,0,2.00196,2.00196
963,188.106,2391,-1.57012,0,9e+10,0,0,2.00196,2.00196
964,189.086,2392,-1.57012,0,9e+10,0,0,2.00196,2.00196
965,190.066,2393,-1.57012,0,9e+10,0,0,2.00196,2.00196
966,191.046,2394,-1.57012,0,9e+10,0,0,2.00196,2.00196
967,192.026,2395,-1.57012,0,9e+10,0,0,2.00196,2.00196
968,193.006,2396,-1.57012,0,9e+10,0,0,2.00196,2.00196
969,193.986,2397,-1.57012,0,9e+10,0,0,2.00196,2.00196
970,194.966,2398,-1.57012,0,9e+10,0,0,2.00196,2.00196
971,195.946,2399,-1.57012,0,9e+10,0,0,2.00196,2.00196
972,196.926,2400,-1.57012,0,9e+10,0,0,2.00196,2.00196
973,197.906,2401,-1.57012,0,9e+10,0,0,2.00196,2.00196
974,198.886,2402,-1.57012,0,9e+10,0,0,2.00196,2.00196
975,199.866,2403,-1.57012,0,9e+10,0,0,2.00196,2.00196
976,200.846,2404,-1.57012,0,9e+10,0,0,2.00196,2.00196
977,201.826,2405,-1.57012,0,9e+10,0,0,2.00196,2.00196
978,202.806,2406,-1.57012,0,9e+10,0,0,2.00196,2.00196
979,203.786,2407,-1.57012,0,9e+10,0,0,2.00196,2.00196
980,204.766,2408,-1.57012,0,9e+10,0,0,2.00196,2.00196
981,205.746,2409,-1.57012,0,9e+10,0,0,2.00196,2.00196
982,206.726,2410,-1.57012,0,9e+10,0,0,2.00196,2.00196
983,207.706,2411,-1.57012,0,9e+10,0,0,2.00196,2.00196
984,208.686,2412,-1.57012,0,9e+10,0,0,2.00196,2.00196
985,209.665,2413,-1.57012,0,9e+10,0,0,2.00196,2.00196
986,210.645,2414,-1.57012,0,9e+10,0,0,2.00196,2.00196
987,211.625,2415,-1.57012,0,9e+10,0,0,2.00196,2.00196
988,212.605,2416,-1.57012,0,9e+10,0,0,2.00196,2.00196
989,213.585,2417,-1.57012,0,9e+10,0,0,2.00196,2.00196
990,214.565,2418,-1.57032,0,9e+10,0,0,2.00195,2.00197
991,215.545,2419,1.57054,0,9e+10,0,0,2.00162,2.00231
992,216.525,2420,1.5693,0,9e+10,0,0,2.00137,2.00256
993,217.505,2421,1.5681,0,9e+10,0,0,2.00158,2.00234
994,218.485,2422,1.5674,0,9e+10,0,0,2.00195,2.00197
995,219.465,2423,1.56719,0,9e+10,0,0,2.00196,2.00196
996,220.445,2424,1.56719,0,9e+10,0,0,2.00196,2.00196
997,221.425,2425,1.56719,0,9e+10,0,0,2.00196,2.00196
998,222.405,2426,1.56719,0,9e+10,0,0,2.00196,2.00196
999,223.385,2427,1.56719,0,9e+10,0,0,2.00196,2.00196
1000,224.365,2428,1.56719,0,9e+10,0,0,2.00196,2.00196
1001,225.345,2429,1.56719,0,9e+10,0,0,2.00196,2.00196
1002,226.325,2430,1.56719,0,9e+10,0,0,2.00196,2.00196
1003,227.305,2431,1.56719,0,9e+10,0,0,2.00196,2.00196
1004,228.285,2432,1.56719,0,9e+10,0,0,2.00196,2.00196
1005,229.265,2433,1.56719,0,9e+10,0,0,2.00196,2.00196
1006,230.245,2434,1.56719,0,9e+10,0,0,2.00196,2.00196
1007,231.225,2435,1.56719,0,9e+10,0,0,2.00196,2.00196
1008,232.205,2436,1.56719,0,9e+10,0,0,2.00196,2.00196
1009,233.185,2437,1.56719,0,9e+10,0,0,2.00196,2.00196
1010,234.164,2438,1.56719,0,9e+10,0,0,2.00196,2.00196
1011,235.144,2439,1.56719,0,9e+10,0,0,2.00196,2.00196
1012,236.124,2440,1.56719,0,9e+10,0,0,2.00196,2.00196
1013,237.104,2441,1.56719,0,9e+10,0,0,2.00196,2.00196
1014,238.084,2442,1.56719,0,9e+10,0,0,2.00196,2.00196
1015,239.064,2443,1.56719,0,9e+10,0,0,2.00196,2.00196
1016,240.044,2444,1.56719,0,9e+10,0,0,2.00196,2.00196
1017,241.024,2445,1.56719,0,9e+10,0,0,2.00196,2.00196
1018,242.004,2446,1.56719,0,9e+10,0,0,2.00196,2.00196
1019,242.984,2447,1.56719,0,9e+10,0,0,2.00196,2.00196
1020,243.964,2448,1.56719,0,9e+10,0,0,2.00196,2.00196
1021,244.944,2449,1.56719,0,9e+10,0,0,2.00196,2.00196
1022,245.924,2450,1.56719,0,9e+10,0,0,2.00196,2.00196
1023,246.904,2451,1.56719,0,9e+10,0,0,2.00196,2.00196
1024,247.884,2452,1.56719,0,9e+10,0,0,2.00196,2.00196
1025,248.864,2453,1.56719,0,9e+10,0,0,2.00196,2.00196
1026,249.844,2454,1.56719,0,9e+10,0,0,2.00196,2.00196
1027,250.824,2455,1.56719,0,9e+10,0,0,2.00196,2.00196
1028,251.804,2456,1.56719,0,9e+10,0,0,2.00196,2.00196
1029,252.784,2457,1.56719,0,9e+10,0,0,2.00196,2.00196
1030,253.764,2458,1.56719,0,9e+10,0,0,2.00196,2.00196
1031,254.744,2459,1.56719,0,9e+10,0,0,2.00196,2.00196
1032,255.724,2460,1.56719,0,9e+10,0,0,2.00196,2.00196
1033,256.704,2461,1.56719,0,9e+10,0,0,2.00196,2.00196
1034,257.684,2462,1.56719,0,9e+10,0,0,2.00196,2.00196
1035,258.663,2463,1.56518,0,9e+10,0,0,2.00196,2.00196
1036,259.643,2464,1.55166,0,9e+10,0,0,1.99804,2.00589
1037,260.623,2465,1.5215,0,9e+10,0,0,1.97156,2.03237
1038,261.601,2466,1.48676,0,9e+10,0,0,1.93025,2.07261
1039,262.576,2467,1.44108,0,9e+10,0,0,1.92676,2.07611
1040,263.551,2468,1.3732,0,9e+10,0,0,1.94201,2.06085
1041,264.526,2469,1.29585,0,9e+10,0,0,1.95324,2.04963
1042,265.502,2470,1.21802,0,9e+10,0,0,1.96408,2.03879
1043,266.48,2471,1.14114,0,9e+10,0,0,1.97438,2.02849
1044,267.457,2472,1.06359,0,9e+10,0,0,1.98107,2.02179
1045,268.436,2473,0.989788,0,9e+10,0,0,1.98787,2.01499
1046,269.415,2474,0.922898,0,9e+10,0,0,1.99579,2.00808
1047,270.394,2475,0.848805,0,9e+10,0,0,1.99286,2.0092
1048,271.373,2476,0.755846,0,9e+10,0,0,2.00103,2.00103
1049,272.352,2477,0.655557,0,9e+10,0,0,2.00103,2.00103
1050,273.332,2478,0.558494,0,9e+10,0,0,1.99765,2.00441
1051,274.311,2479,0.458756,0,9e+10,0,0,1.99781,2.00425
1052,275.289,2480,0.358269,0,9e+10,0,0,1.98489,2.01809
1053,276.267,2481,0.260705,0,9e+10,0,0,1.97759,2.02446
1054,277.243,2482,0.163572,0,9e+10,0,0,1.96294,2.03912
1055,278.219,2483,0.0900488,0,9e+10,0,0,1.95122,2.05084
1056,279.197,2484,0.045563,0,9e+10,0,0,1.97835,2.02558
1057,280.176,2485,0.0143037,0,9e+10,0,0,2.00171,2.00222
1058,281.156,2486,0.00237821,0,9e+10,0,0,2.00196,2.00196
1059,282.136,2487,0.00224722,0,9e+10,0,0,2.00196,2.00196
1060,283.116,2488,0.00224721,0,9e+10,0,0,2.00196,2.00196
1061,284.096,2489,0.0022472,0,9e+10,0,0,2.00196,2.00196
1062,285.076,2490,0.00224719,0,9e+10,0,0,2.00196,2.00196
1063,286.056,2491,0.00224718,0,9e+10,0,0,2.00196,2.00196
1064,287.036,2492,0.00224718,0,9e+10,0,0,2.00196,2.00196
1065,288.016,2493,0.00224717,0,9e+10,0,0,2.00196,2.00196
1066,288.996,2494,0.00224716,0,9e+10,0,0,2.00196,2.00196
1067,289.976,2495,0.00224715,0,9e+10,0,0,2.00196,2.00196
1068,290.956,2496,0.00224714,0,9e+10,0,0,2.00196,2.00196
1069,291.936,2497,0.00224714,0,9e+10,0,0,2.00196,2.00196
1070,292.916,2498,0.00224713,0,9e+10,0,0,2.00196,2.00196
1071,293.895,2499,0.00224712,0,9e+10,0,0,2.00196,2.00196
1072,294.875,2500,0.00224711,0,9e+10,0,0,2.00196,2.00196
1073,295.855,2501,0.0022471,0,9e+10,0,0,2.00196,2.00196
1074,296.835,2502,0.0022471,0,9e+10,0,0,2.00196,2.00196
1075,297.815,2503,0.00224709,0,9e+10,0,0,2.00196,2.00196
1076,298.795,2504,0.00224708,0,9e+10,0,0,2.00196,2.00196
1077,299.775,2505,0.00224707,0,9e+10,0,0,2.00196,2.00196
1078,300.755,2506,0.00224706,0,9e+10,0,0,2.00196,2.00196
1079,301.735,2507,0.00224705,0,9e+10,0,0,2.00196,2.00196
1080,302.715,2508,0.00224705,0,9e+10,0,0,2.00196,2.00196
1081,303.695,2509,0.00224704,0,9e+10,0,0,2.00196,2.00196
1082,304.675,2510,0.00224703,0,9e+10,0,0,2.00196,2.00196
1083,305.655,2511,0.00224702,0,9e+10,0,0,2.00196,2.00196
1084,306.635,2512,0.00224701,0,9e+10,0,0,2.00196,2.00196
1085,307.615,2513,0.00224701,0,9e+10,0,0,2.00196,2.00196
1086,308.595,2514,0.002247,0,9e+10,0,0,2.00196,2.00196
1087,309.575,2515,0.00224699,0,9e+10,0,0,2.00196,2.00196
1088,310.555,2516,0.00224698,0,9e+10,0,0,2.00196,2.00196
1089,311.535,2517,0.00224697,0,9e+10,0,0,2.00196,2.00196
1090,312.515,2518,0.00224697,0,9e+10,0,0,2.00196,2.00196
1091,313.495,2519,0.00224696,0,9e+10,0,0,2.00196,2.00196
1092,314.475,2520,0.00224695,0,9e+10,0,0,2.00196,2.00196
1093,315.455,2521,0.00224694,0,9e+10,0,0,2.00196,2.00196
1094,316.435,2522,0.00224693,0,9e+10,0,0,2.00196,2.00196
1095,317.415,2523,0.00224693,0,9e+10,0,0,2.00196,2.00196
1096,318.394,2524,0.00224692,0,9e+10,0,0,2.00196,2.00196
1097,319.374,2525,0.00224691,0,9e+10,0,0,2.00196,2.00196
1098,320.354,2526,0.0022469,0,9e+10,0,0,2.00196,2.00196
1099,321.334,2527,0.00224689,0,9e+10,0,0,2.00196,2.00196
1100,322.314,2528,0.00224688,0,9e+10,0,0,2.00196,2.00196
1101,323.294,2529,0.00209679,0,9e+10,0,0,2.00196,2.00196
1102,324.274,2530,0.00132411,0,9e+10,0,0,2.0018,2.00212
1103,325.254,2531,0.0002689,0,9e+10,0,0,2.0019,2.00202
1104,326.234,2532,-0.000195436,0,9e+10,0,0,2.00196,2.00196
1105,327.214,2533,-0.000227147,0,9e+10,0,0,2.00196,2.00196
1106,328.194,2534,-0.000227155,0,9e+10,0,0,2.00196,2.00196
1107,329.174,2535,-0.000227163,0,9e+10,0,0,2.00196,2.00196
1108,330.154,2536,-0.000227171,0,9e+10,0,0,2.00196,2.00196
1109,331.134,2537,-0.000227179,0,9e+10,0,0,2.00196,2.00196
1110,332.114,2538,-0.000227187,0,9e+10,0,0,2.00196,2.00196
1111,333.094,2539,-0.000227195,0,9e+10,0,0,2.00196,2.00196
1112,334.074,2540,-0.000227203,0,9e+10,0,0,2.00196,2.00196
1113,335.054,2541,-0.000227212,0,9e+10,0,0,2.00196,2.00196
1114,336.034,2542,-0.00022722,0,9e+10,0,0,2.00196,2.00196
1115,337.014,2543,-0.000227228,0,9e+10,0,0,2.00196,2.00196
1116,337.994,2544,-0.000227236,0,9e+10,0,0,2.00196,2.00196
1117,338.974,2545,-0.000227244,0,9e+10,0,0,2.00196,2.00196
1118,339.954,2546,-0.000227252,0,9e+10,0,0,2.00196,2.00196
1119,340.934,2547,-0.00022726,0,9e+10,0,0,2.00196,2.00196
1120,341.914,2548,-0.000227268,0,9e+10,0,0,2.00196,2.00196
1121,342.893,2549,-0.000227276,0,9e+10,0,0,2.00196,2.00196
1122,343.873,2550,-0.000227284,0,9e+10,0,0,2.00196,2.00196
1123,0,2752,1.57113,0,9e+10,0,0,2.00196,2.00196
1124,0.97961,2753,-1.57046,0,9e+10,0,0,2.00196,2.00196
1125,1.95922,2754,-1.57046,0,9e+10,0,0,2.00196,2.00196
1126,2.93883,2755,-1.57046,0,9e+10,0,0,2.00196,2.00196
1127,3.91844,2756,-1.57046,0,9e+10,0,0,2.00196,2.00196
1128,4.89805,2757,-1.57046,0,9e+10,0,0,2.00196,2.00196
1129,5.87766,2758,-1.57046,0,9e+10,0,0,2.00196,2.00196
1130,6.85727,2759,-1.57046,0,9e+10,0,0,2.00196,2.00196
1131,7.83688,2760,-1.57046,0,9e+10,0,0,2.00196,2.00196
1132,8.81649,2761,-1.57046,0,9e+10,0,0,2.00196,2.00196
1133,9.7961,2762,-1.57046,0,9e+10,0,0,2.00196,2.00196
1134,10.7757,2763,-1.57046,0,9e+10,0,0,2.00196,2.00196
1135,11.7553,2764,-1.57046,0,9e+10,0,0,2.00196,2.00196
1136,12.7349,2765,-1.57046,0,9e+10,0,0,2.00196,2.00196
1137,13.7145,2766,-1.57046,0,9e+10,0,0,2.00196,2.00196
1138,14.6942,2767,-1.57046,0,9e+10,0,0,2.00196,2.00196
1139,15.6738,2768,-1.57046,0,9e+10,0,0,2.00196,2.00196
1140,16.6534,2769,-1.57046,0,9e+10,0,0,2.00196,2.00196
1141,17.633,2770,-1.57046,0,9e+10,0,0,2.00196,2.00196
1142,18.6126,2771,-1.57046,0,9e+10,0,0,2.00196,2.00196
1143,19.5922,2772,-1.57046,0,9e+10,0,0,2.00196,2.00196
1144,20.5718,2773,-1.57046,0,9e+10,0,0,2.00196,2.00196
