DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
2849,6.0965,6354,-0.266917,0,9e+10,0,0,1.99786,2.00452
2850,6.96717,6355,-0.343468,0,9e+10,0,0,1.99556,2.00682
2851,7.83789,6356,-0.42098,0,9e+10,0,0,2.00119,2.00119
2852,8.7087,6357,-0.499442,0,9e+10,0,0,1.99672,2.00576
2853,9.57951,6358,-0.575827,0,9e+10,0,0,2.00119,2.00119
2854,10.4505,6359,-0.654055,0,9e+10,0,0,2.00119,2.00119
2855,11.3214,6360,-0.733108,0,9e+10,0,0,2.00024,2.0021
2856,12.1923,6361,-0.811187,0,9e+10,0,0,2.00109,2.00109
2857,13.0632,6362,-0.893169,0,9e+10,0,0,2.00109,2.00109
2858,13.9341,6363,-0.976705,0,9e+10,0,0,2.00109,2.00109
2859,14.8051,6364,-1.05619,0,9e+10,0,0,2.00109,2.00109
2860,15.6759,6365,-1.13882,0,9e+10,0,0,1.99959,2.00266
2861,16.5468,6366,-1.22178,0,9e+10,0,0,2.00109,2.00109
2862,17.4176,6367,-1.30208,0,9e+10,0,0,1.99805,2.00412
2863,18.2883,6368,-1.38389,0,9e+10,0,0,1.99909,2.00308
2864,19.159,6369,-1.46645,0,9e+10,0,0,1.99905,2.00312
2865,20.0297,6370,-1.53266,0,9e+10,0,0,1.99433,2.00845
2866,20.9008,6371,-1.56425,0,9e+10,0,0,2.00196,2.00196
2867,21.7721,6372,-1.57035,0,9e+10,0,0,2.00196,2.00196
2868,0,6399,1.57124,0,9e+10,0,0,2.00196,2.00196
2869,0.864028,6400,-1.57035,0,9e+10,0,0,2.00196,2.00196
2870,1.72806,6401,1.56935,0,9e+10,0,0,2.00196,2.00196
2871,2.59206,6402,1.5513,0,9e+10,0,0,1.99888,2.00451
2872,3.45566,6403,1.4967,0,9e+10,0,0,1.99738,2.00462
2873,4.31874,6404,1.41625,0,9e+10,0,0,1.99536,2.00664
2874,5.18198,6405,1.33446,0,9e+10,0,0,1.99529,2.00671
2875,6.04532,6406,1.25032,0,9e+10,0,0,2.001,2.001
2876,6.90881,6407,1.16479,0,9e+10,0,0,1.99756,2.00444
2877,7.77228,6408,1.08089,0,9e+10,0,0,2.00037,2.00163
2878,8.63586,6409,0.99802,0,9e+10,0,0,2.001,2.001
2879,9.49949,6410,0.912859,0,9e+10,0,0,2.00018,2.00224
2880,10.3631,6411,0.827514,0,9e+10,0,0,2.001,2.001
2881,11.2267,6412,0.748308,0,9e+10,0,0,2.00109,2.00109
2882,12.0904,6413,0.66643,0,9e+10,0,0,2.00112,2.00123
2883,12.9541,6414,0.586522,0,9e+10,0,0,2.00113,2.00113
2884,13.8178,6415,0.509711,0,9e+10,0,0,2.00054,2.00173
2885,14.6814,6416,0.429236,0,9e+10,0,0,2.00106,2.0012
2886,15.5451,6417,0.349048,0,9e+10,0,0,2.00113,2.00113
2887,16.4086,6418,0.272251,0,9e+10,0,0,1.99599,2.00643
2888,17.2721,6419,0.192436,0,9e+10,0,0,2.00109,2.00118
2889,18.1356,6420,0.111863,0,9e+10,0,0,1.9976,2.00467
2890,18.9989,6421,0.0456549,0,9e+10,0,0,1.99453,2.0082
2891,19.8627,6422,0.00899444,0,9e+10,0,0,2.00196,2.00196
2892,20.7268,6423,0.000603006,0,9e+10,0,0,2.00196,2.00196
2893,0,6445,1.57067,0,9e+10,0,0,2.00196,2.00196
2894,0.805908,6446,1.57067,0,9e+10,0,0,2.00196,2.00196
2895,1.61182,6447,-1.56951,0,9e+10,0,0,2.00196,2.00196
2896,2.41771,6448,-1.54634,0,9e+10,0,0,2.00423,1.99968
2897,3.22274,6449,-1.48309,0,9e+10,0,0,2.01808,1.98426
2898,4.0263,6450,-1.3839,0,9e+10,0,0,2.01437,1.98797
2899,4.8303,6451,-1.26847,0,9e+10,0,0,2.01058,1.99176
2900,5.63476,6452,-1.15159,0,9e+10,0,0,2.00679,1.99556
2901,6.43966,6453,-1.03454,0,9e+10,0,0,2.00526,1.9973
2902,7.24478,6454,-0.918228,0,9e+10,0,0,2.004,1.99902
2903,8.05006,6455,-0.789949,0,9e+10,0,0,2.00088,2.00118
2904,8.85521,6456,-0.647195,0,9e+10,0,0,2.00088,2.00088
2905,9.65987,6457,-0.501997,0,9e+10,0,0,2.00501,1.99676
2906,10.4637,6458,-0.356346,0,9e+10,0,0,2.01237,1.9894
2907,11.2659,6459,-0.214868,0,9e+10,0,0,2.02459,1.97718
2908,12.0674,6460,-0.103782,0,9e+10,0,0,2.03331,1.96858
2909,12.8718,6461,-0.0333388,0,9e+10,0,0,2.00702,1.99683
2910,13.6776,6462,-0.00261287,0,9e+10,0,0,2.00196,2.00196
2911,14.4835,6463,0.000603454,0,9e+10,0,0,2.00196,2.00196
2912,15.2894,6464,0.000603447,0,9e+10,0,0,2.00196,2.00196
2913,0,6502,0.000603631,0,9e+10,0,0,2.00196,2.00196
2914,0.990476,6503,0.000603635,0,9e+10,0,0,2.00196,2.00196
2915,1.98095,6504,0.000603643,0,9e+10,0,0,2.00196,2.00196
2916,2.97143,6505,0.000603652,0,9e+10,0,0,2.00196,2.00196
2917,3.9619,6506,0.00060366,0,9e+10,0,0,2.00196,2.00196
2918,4.95238,6507,0.000603668,0,9e+10,0,0,2.00196,2.00196
2919,5.94286,6508,0.000603676,0,9e+10,0,0,2.00196,2.00196
2920,6.93333,6509,0.000603684,0,9e+10,0,0,2.00196,2.00196
2921,7.92381,6510,0.000603692,0,9e+10,0,0,2.00196,2.00196
2922,8.91428,6511,0.000603701,0,9e+10,0,0,2.00196,2.00196
2923,9.90476,6512,0.000603709,0,9e+10,0,0,2.00196,2.00196
2924,10.8952,6513,0.000603717,0,9e+10,0,0,2.00196,2.00196
2925,11.8857,6514,0.000603725,0,9e+10,0,0,2.00196,2.00196
2926,12.8762,6515,0.000603733,0,9e+10,0,0,2.00196,2.00196
2927,13.8667,6516,0.000603742,0,9e+10,0,0,2.00196,2.00196
2928,14.8571,6517,0.00060375,0,9e+10,0,0,2.00196,2.00196
2929,15.8476,6518,0.000603758,0,9e+10,0,0,2.00196,2.00196
2930,16.8381,6519,0.000603766,0,9e+10,0,0,2.00196,2.00196
2931,17.8286,6520,0.000603774,0,9e+10,0,0,2.00196,2.00196
2932,18.819,6521,0.000603783,0,9e+10,0,0,2.00196,2.00196
2933,19.8095,6522,0.000603791,0,9e+10,0,0,2.00196,2.00196
2934,20.8,6523,0.000603799,0,9e+10,0,0,2.00196,2.00196
2935,21.7905,6524,0.000603807,0,9e+10,0,0,2.00196,2.00196
2936,22.7809,6525,0.000603815,0,9e+10,0,0,2.00196,2.00196
2937,23.7714,6526,0.000603823,0,9e+10,0,0,2.00196,2.00196
2938,24.7619,6527,0.000603832,0,9e+10,0,0,2.00196,2.00196
2939,25.7524,6528,0.00060384,0,9e+10,0,0,2.00196,2.00196
2940,26.7428,6529,0.000603848,0,9e+10,0,0,2.00196,2.00196
2941,27.7333,6530,0.000603856,0,9e+10,0,0,2.00196,2.00196
2942,28.7238,6531,0.000603864,0,9e+10,0,0,2.00196,2.00196
2943,29.7143,6532,0.000603873,0,9e+10,0,0,2.00196,2.00196
2944,30.7048,6533,0.000603881,0,9e+10,0,0,2.00196,2.00196
2945,31.6952,6534,0.000603889,0,9e+10,0,0,2.00196,2.00196
2946,32.6857,6535,0.000603897,0,9e+10,0,0,2.00196,2.00196
2947,33.6762,6536,0.000603905,0,9e+10,0,0,2.00196,2.00196
2948,34.6667,6537,0.000603913,0,9e+10,0,0,2.00196,2.00196
2949,0,6563,0.000602285,0,9e+10,0,0,2.00196,2.00196
2950,0.980314,6564,0.000602289,0,9e+10,0,0,2.00196,2.00196
2951,1.96063,6565,0.000602297,0,9e+10,0,0,2.00196,2.00196
2952,2.94094,6566,0.000602305,0,9e+10,0,0,2.00196,2.00196
2953,3.92126,6567,0.000602313,0,9e+10,0,0,2.00196,2.00196
2954,4.90157,6568,0.000602321,0,9e+10,0,0,2.00196,2.00196
2955,5.88189,6569,0.000602329,0,9e+10,0,0,2.00196,2.00196
2956,6.8622,6570,0.000602337,0,9e+10,0,0,2.00196,2.00196
2957,7.84252,6571,0.000602346,0,9e+10,0,0,2.00196,2.00196
2958,8.82283,6572,0.000602354,0,9e+10,0,0,2.00196,2.00196
2959,9.80314,6573,0.000602362,0,9e+10,0,0,2.00196,2.00196
2960,10.7835,6574,0.00060237,0,9e+10,0,0,2.00196,2.00196
2961,11.7638,6575,0.000602378,0,9e+10,0,0,2.00196,2.00196
2962,12.7441,6576,0.000602386,0,9e+10,0,0,2.00196,2.00196
2963,13.7244,6577,0.000602394,0,9e+10,0,0,2.00196,2.00196
2964,14.7047,6578,0.000602402,0,9e+10,0,0,2.00196,2.00196
2965,15.685,6579,0.00060241,0,9e+10,0,0,2.00196,2.00196
2966,16.6653,6580,0.000602418,0,9e+10,0,0,2.00196,2.00196
2967,17.6457,6581,0.000602427,0,9e+10,0,0,2.00196,2.00196
2968,18.626,6582,0.000602435,0,9e+10,0,0,2.00196,2.00196
2969,19.6063,6583,0.000602443,0,9e+10,0,0,2.00196,2.00196
2970,20.5866,6584,0.000602451,0,9e+10,0,0,2.00196,2.00196
2971,21.5669,6585,0.000602459,0,9e+10,0,0,2.00196,2.00196
2972,22.5472,6586,0.000602467,0,9e+10,0,0,2.00196,2.00196
2973,0,6607,-1.57026,0,9e+10,0,0,2.00196,2.00196
2974,0.812056,6608,-1.57024,0,9e+10,0,0,2.00196,2.00196
2975,1.62411,6609,-1.55956,0,9e+10,0,0,2.002,2.00192
2976,2.43581,6610,-1.51214,0,9e+10,0,0,2.01114,1.99112
2977,3.24616,6611,-1.41795,0,9e+10,0,0,2.01047,1.99178
2978,4.05663,6612,-1.30122,0,9e+10,0,0,2.00669,1.99557
2979,4.86753,6613,-1.18126,0,9e+10,0,0,2.00291,1.99935
2980,5.67885,6614,-1.06035,0,9e+10,0,0,2.00125,2.00101
2981,6.4903,6615,-0.940673,0,9e+10,0,0,2.00113,2.00113
2982,7.3018,6616,-0.821772,0,9e+10,0,0,2.00113,2.00113
2983,8.11332,6617,-0.70719,0,9e+10,0,0,2.00237,2.00015
2984,8.92477,6618,-0.598138,0,9e+10,0,0,2.00385,1.99872
2985,9.73608,6619,-0.490201,0,9e+10,0,0,2.00533,1.99731
2986,10.5472,6620,-0.382263,0,9e+10,0,0,2.00681,1.99592
2987,11.3583,6621,-0.273954,0,9e+10,0,0,2.00829,1.99455
2988,12.1691,6622,-0.165614,0,9e+10,0,0,2.01037,1.99259
2989,12.9797,6623,-0.0711526,0,9e+10,0,0,2.0125,1.9906
2990,13.7913,6624,-0.0154642,0,9e+10,0,0,2.002,2.00191
2991,14.6034,6625,-0.000196355,0,9e+10,0,0,2.00196,2.00196
2992,0,6653,3.14144,0,9e+10,0,0,2.00196,2.00196
2993,0.842907,6654,-0.000154645,0,9e+10,0,0,2.00196,2.00196
2994,1.68581,6655,-0.00632292,0,9e+10,0,0,2.00196,2.00196
2995,2.52858,6656,-0.0365049,0,9e+10,0,0,1.99524,2.00796
2996,3.37096,6657,-0.0959567,0,9e+10,0,0,1.99806,2.00449
2997,4.21332,6658,-0.169689,0,9e+10,0,0,1.99954,2.00301
2998,5.05573,6659,-0.242046,0,9e+10,0,0,1.99646,2.00609
2999,5.89817,6660,-0.314216,0,9e+10,0,0,2.00128,2.00128
3000,6.74068,6661,-0.387996,0,9e+10,0,0,1.99833,2.00422
3001,7.58318,6662,-0.460196,0,9e+10,0,0,2.00062,2.00193
3002,8.42576,6663,-0.533084,0,9e+10,0,0,2.00128,2.00128
3003,9.26831,6664,-0.606473,0,9e+10,0,0,1.99908,2.00354
3004,10.1109,6665,-0.679272,0,9e+10,0,0,2.00128,2.00128
3005,10.9535,6666,-0.756746,0,9e+10,0,0,2.00101,2.00104
3006,11.796,6667,-0.842003,0,9e+10,0,0,2.00098,2.00098
3007,12.6385,6668,-0.925154,0,9e+10,0,0,2.00098,2.00098
3008,13.481,6669,-1.00826,0,9e+10,0,0,2.00062,2.00133
3009,14.3234,6670,-1.09484,0,9e+10,0,0,2.00098,2.00098
3010,15.166,6671,-1.18046,0,9e+10,0,0,2.00098,2.00098
3011,16.0082,6672,-1.26333,0,9e+10,0,0,1.99564,2.00631
3012,16.8504,6673,-1.34698,0,9e+10,0,0,1.99761,2.00434
3013,17.6925,6674,-1.43364,0,9e+10,0,0,1.99756,2.0044
3014,18.5345,6675,-1.50875,0,9e+10,0,0,1.99089,2.01108
3015,19.377,6676,-1.5543,0,9e+10,0,0,2.0001,2.00382
3016,20.2199,6677,-1.56916,0,9e+10,0,0,2.00196,2.00196
3017,21.0628,6678,-1.57026,0,9e+10,0,0,2.00196,2.00196
3018,0,6905,1.57088,0,9e+10,0,0,2.00196,2.00196
3019,0.997619,6906,-1.57072,0,9e+10,0,0,2.00196,2.00196
3020,1.99524,6907,-1.57072,0,9e+10,0,0,2.00196,2.00196
3021,2.99286,6908,-1.57072,0,9e+10,0,0,2.00196,2.00196
3022,3.99048,6909,-1.57072,0,9e+10,0,0,2.00196,2.00196
3023,4.9881,6910,-1.57072,0,9e+10,0,0,2.00196,2.00196
3024,5.98572,6911,-1.57072,0,9e+10,0,0,2.00196,2.00196
3025,6.98334,6912,-1.57072,0,9e+10,0,0,2.00196,2.00196
3026,7.98096,6913,-1.57072,0,9e+10,0,0,2.00196,2.00196
3027,8.97858,6914,-1.57072,0,9e+10,0,0,2.00196,2.00196
3028,9.97619,6915,-1.57072,0,9e+10,0,0,2.00196,2.00196
3029,10.9738,6916,-1.57072,0,9e+10,0,0,2.00196,2.00196
3030,11.9714,6917,-1.57072,0,9e+10,0,0,2.00196,2.00196
3031,12.9691,6918,-1.57072,0,9e+10,0,0,2.00196,2.00196
3032,13.9667,6919,-1.57072,0,9e+10,0,0,2.00196,2.00196
3033,14.9643,6920,-1.57072,0,9e+10,0,0,2.00196,2.00196
3034,15.9619,6921,-1.57072,0,9e+10,0,0,2.00196,2.00196
3035,16.9595,6922,-1.57072,0,9e+10,0,0,2.00196,2.00196
3036,17.9572,6923,-1.57072,0,9e+10,0,0,2.00196,2.00196
3037,18.9548,6924,-1.57072,0,9e+10,0,0,2.00196,2.00196
3038,19.9524,6925,-1.57072,0,9e+10,0,0,2.00196,2.00196
3039,20.95,6926,-1.57072,0,9e+10,0,0,2.00196,2.00196
3040,21.9476,6927,-1.57072,0,9e+10,0,0,2.00196,2.00196
3041,22.9452,6928,-1.57072,0,9e+10,0,0,2.00196,2.00196
3042,23.9429,6929,-1.57072,0,9e+10,0,0,2.00196,2.00196
3043,24.9405,6930,-1.57072,0,9e+10,0,0,2.00196,2.00196
3044,25.9381,6931,-1.57072,0,9e+10,0,0,2.00196,2.00196
3045,26.9357,6932,-1.57072,0,9e+10,0,0,2.00196,2.00196
3046,27.9333,6933,-1.57072,0,9e+10,0,0,2.00196,2.00196
3047,28.931,6934,-1.57072,0,9e+10,0,0,2.00196,2.00196
3048,29.9286,6935,-1.57072,0,9e+10,0,0,2.00196,2.00196
3049,30.9262,6936,-1.57072,0,9e+10,0,0,2.00196,2.00196
3050,31.9238,6937,-1.57072,0,9e+10,0,0,2.00196,2.00196
3051,32.9214,6938,-1.57072,0,9e+10,0,0,2.00196,2.00196
3052,33.9191,6939,-1.57072,0,9e+10,0,0,2.00196,2.00196
3053,34.9167,6940,-1.57072,0,9e+10,0,0,2.00196,2.00196
3054,35.9143,6941,-1.57072,0,9e+10,0,0,2.00196,2.00196
3055,36.9119,6942,-1.57072,0,9e+10,0,0,2.00196,2.00196
3056,37.9095,6943,-1.57072,0,9e+10,0,0,2.00196,2.00196
3057,38.9072,6944,-1.57072,0,9e+10,0,0,2.00196,2.00196
3058,39.9048,6945,-1.57072,0,9e+10,0,0,2.00196,2.00196
3059,40.9024,6946,-1.57072,0,9e+10,0,0,2.00196,2.00196
3060,41.9,6947,-1.57072,0,9e+10,0,0,2.00196,2.00196
3061,42.8976,6948,-1.57072,0,9e+10,0,0,2.00196,2.00196
3062,43.8953,6949,-1.57072,0,9e+10,0,0,2.00196,2.00196
3063,44.8929,6950,-1.57072,0,9e+10,0,0,2.00196,2.00196
3064,45.8905,6951,-1.57072,0,9e+10,0,0,2.00196,2.00196
3065,46.8881,6952,-1.57072,0,9e+10,0,0,2.00196,2.00196
3066,47.8857,6953,-1.57072,0,9e+10,0,0,2.00196,2.00196
3067,48.8834,6954,-1.57072,0,9e+10,0,0,2.00196,2.00196
3068,49.881,6955,-1.57072,0,9e+10,0,0,2.00196,2.00196
3069,50.8786,6956,-1.57072,0,9e+10,0,0,2.00196,2.00196
3070,51.8762,6957,-1.57072,0,9e+10,0,0,2.00196,2.00196
3071,52.8738,6958,-1.57072,0,9e+10,0,0,2.00196,2.00196
3072,53.8715,6959,-1.57072,0,9e+10,0,0,2.00196,2.00196
3073,54.8691,6960,-1.57072,0,9e+10,0,0,2.00196,2.00196
3074,55.8667,6961,-1.57072,0,9e+10,0,0,2.00196,2.00196
3075,56.8643,6962,-1.57072,0,9e+10,0,0,2.00196,2.00196
3076,57.8619,6963,-1.57072,0,9e+10,0,0,2.00196,2.00196
3077,58.8595,6964,-1.57072,0,9e+10,0,0,2.00196,2.00196
3078,59.8572,6965,-1.57072,0,9e+10,0,0,2.00196,2.00196
3079,60.8548,6966,-1.57072,0,9e+10,0,0,2.00196,2.00196
3080,61.8524,6967,-1.57072,0,9e+10,0,0,2.00196,2.00196
3081,62.85,6968,-1.57072,0,9e+10,0,0,2.00196,2.00196
3082,63.8476,6969,-1.57072,0,9e+10,0,0,2.00196,2.00196
3083,64.8453,6970,-1.57072,0,9e+10,0,0,2.00196,2.00196
3084,65.8429,6971,-1.57072,0,9e+10,0,0,2.00196,2.00196
3085,66.8405,6972,-1.57072,0,9e+10,0,0,2.00196,2.00196
3086,67.8381,6973,-1.57072,0,9e+10,0,0,2.00196,2.00196
3087,68.8357,6974,-1.57072,0,9e+10,0,0,2.00196,2.00196
3088,69.8334,6975,-1.57072,0,9e+10,0,0,2.00196,2.00196
3089,70.831,6976,-1.57072,0,9e+10,0,0,2.00196,2.00196
3090,71.8286,6977,-1.57072,0,9e+10,0,0,2.00196,2.00196
3091,72.8262,6978,-1.57072,0,9e+10,0,0,2.00196,2.00196
3092,73.8238,6979,-1.57072,0,9e+10,0,0,2.00196,2.00196
3093,74.8215,6980,-1.57072,0,9e+10,0,0,2.00196,2.00196
3094,75.8191,6981,-1.57072,0,9e+10,0,0,2.00196,2.00196
3095,76.8167,6982,-1.57072,0,9e+10,0,0,2.00196,2.00196
3096,77.8143,6983,-1.57072,0,9e+10,0,0,2.00196,2.00196
3097,78.8119,6984,-1.57072,0,9e+10,0,0,2.00196,2.00196
3098,79.8096,6985,-1.57072,0,9e+10,0,0,2.00196,2.00196
3099,80.8072,6986,-1.57072,0,9e+10,0,0,2.00196,2.00196
3100,81.8048,6987,-1.57072,0,9e+10,0,0,2.00196,2.00196
3101,82.8024,6988,-1.57072,0,9e+10,0,0,2.00196,2.00196
3102,83.8,6989,-1.57072,0,9e+10,0,0,2.00196,2.00196
3103,84.7977,6990,-1.57072,0,9e+10,0,0,2.00196,2.00196
3104,85.7953,6991,-1.57072,0,9e+10,0,0,2.00196,2.00196
3105,86.7929,6992,-1.57072,0,9e+10,0,0,2.00196,2.00196
3106,87.7905,6993,-1.57072,0,9e+10,0,0,2.00196,2.00196
3107,88.7881,6994,-1.57072,0,9e+10,0,0,2.00196,2.00196
3108,89.7858,6995,-1.57072,0,9e+10,0,0,2.00196,2.00196
3109,90.7834,6996,-1.57072,0,9e+10,0,0,2.00196,2.00196
3110,91.781,6997,-1.57072,0,9e+10,0,0,2.00196,2.00196
3111,92.7786,6998,-1.57072,0,9e+10,0,0,2.00196,2.00196
3112,93.7762,6999,-1.57072,0,9e+10,0,0,2.00196,2.00196
3113,94.7739,7000,-1.57072,0,9e+10,0,0,2.00196,2.00196
3114,95.7715,7001,-1.57072,0,9e+10,0,0,2.00196,2.00196
3115,96.7691,7002,-1.57072,0,9e+10,0,0,2.00196,2.00196
3116,97.7667,7003,-1.57072,0,9e+10,0,0,2.00196,2.00196
3117,98.7643,7004,-1.57072,0,9e+10,0,0,2.00196,2.00196
3118,99.7619,7005,-1.57072,0,9e+10,0,0,2.00196,2.00196
3119,100.76,7006,-1.57072,0,9e+10,0,0,2.00196,2.00196
3120,101.757,7007,-1.57072,0,9e+10,0,0,2.00196,2.00196
3121,102.755,7008,-1.57072,0,9e+10,0,0,2.00196,2.00196
3122,103.752,7009,-1.57072,0,9e+10,0,0,2.00196,2.00196
3123,104.75,7010,-1.57072,0,9e+10,0,0,2.00196,2.00196
3124,105.748,7011,-1.57072,0,9e+10,0,0,2.00196,2.00196
3125,106.745,7012,-1.57072,0,9e+10,0,0,2.00196,2.00196
3126,107.743,7013,-1.57072,0,9e+10,0,0,2.00196,2.00196
3127,108.741,7014,-1.57072,0,9e+10,0,0,2.00196,2.00196
3128,109.738,7015,-1.57072,0,9e+10,0,0,2.00196,2.00196
3129,110.736,7016,-1.57072,0,9e+10,0,0,2.00196,2.00196
3130,111.733,7017,-1.57072,0,9e+10,0,0,2.00196,2.00196
3131,112.731,7018,-1.57072,0,9e+10,0,0,2.00196,2.00196
3132,113.729,7019,-1.57072,0,9e+10,0,0,2.00196,2.00196
3133,114.726,7020,-1.57072,0,9e+10,0,0,2.00196,2.00196
3134,115.724,7021,-1.57072,0,9e+10,0,0,2.00196,2.00196
3135,116.721,7022,-1.57072,0,9e+10,0,0,2.00196,2.00196
3136,117.719,7023,-1.57072,0,9e+10,0,0,2.00196,2.00196
3137,118.717,7024,-1.57072,0,9e+10,0,0,2.00196,2.00196
3138,119.714,7025,-1.57072,0,9e+10,0,0,2.00196,2.00196
3139,120.712,7026,-1.57072,0,9e+10,0,0,2.00196,2.00196
3140,121.71,7027,-1.57072,0,9e+10,0,0,2.00196,2.00196
3141,122.707,7028,-1.57072,0,9e+10,0,0,2.00196,2.00196
3142,123.705,7029,-1.57072,0,9e+10,0,0,2.00196,2.00196
3143,124.702,7030,-1.57072,0,9e+10,0,0,2.00196,2.00196
3144,125.7,7031,-1.57072,0,9e+10,0,0,2.00196,2.00196
3145,126.698,7032,-1.57072,0,9e+10,0,0,2.00196,2.00196
3146,127.695,7033,-1.57072,0,9e+10,0,0,2.00196,2.00196
3147,128.693,7034,-1.57072,0,9e+10,0,0,2.00196,2.00196
3148,129.691,7035,-1.57072,0,9e+10,0,0,2.00196,2.00196
3149,130.688,7036,-1.57072,0,9e+10,0,0,2.00196,2.00196
3150,131.686,7037,-1.57072,0,9e+10,0,0,2.00196,2.00196
3151,132.683,7038,-1.57072,0,9e+10,0,0,2.00196,2.00196
3152,133.681,7039,-1.57072,0,9e+10,0,0,2.00196,2.00196
3153,134.679,7040,-1.57072,0,9e+10,0,0,2.00196,2.00196
3154,135.676,7041,-1.57072,0,9e+10,0,0,2.00196,2.00196
3155,136.674,7042,-1.57072,0,9e+10,0,0,2.00196,2.00196
3156,137.671,7043,-1.57072,0,9e+10,0,0,2.00196,2.00196
3157,138.669,7044,-1.57072,0,9e+10,0,0,2.00196,2.00196
3158,139.667,7045,-1.57072,0,9e+10,0,0,2.00196,2.00196
3159,140.664,7046,-1.57072,0,9e+10,0,0,2.00196,2.00196
3160,141.662,7047,-1.57072,0,9e+10,0,0,2.00196,2.00196
3161,142.66,7048,-1.57072,0,9e+10,0,0,2.00196,2.00196
3162,143.657,7049,-1.57072,0,9e+10,0,0,2.00196,2.00196
3163,144.655,7050,-1.57072,0,9e+10,0,0,2.00196,2.00196
3164,145.652,7051,-1.57072,0,9e+10,0,0,2.00196,2.00196
3165,146.65,7052,-1.57072,0,9e+10,0,0,2.00196,2.00196
3166,147.648,7053,-1.57072,0,9e+10,0,0,2.00196,2.00196
3167,148.645,7054,-1.57072,0,9e+10,0,0,2.00196,2.00196
3168,149.643,7055,-1.57072,0,9e+10,0,0,2.00196,2.00196
3169,150.641,7056,-1.57072,0,9e+10,0,0,2.00196,2.00196
3170,151.638,7057,-1.57072,0,9e+10,0,0,2.00196,2.00196
3171,152.636,7058,-1.57072,0,9e+10,0,0,2.00196,2.00196
3172,153.633,7059,-1.57072,0,9e+10,0,0,2.00196,2.00196
3173,154.631,7060,-1.57072,0,9e+10,0,0,2.00196,2.00196
3174,155.629,7061,-1.57072,0,9e+10,0,0,2.00196,2.00196
3175,156.626,7062,-1.57072,0,9e+10,0,0,2.00196,2.00196
3176,157.624,7063,-1.57072,0,9e+10,0,0,2.00196,2.00196
3177,158.621,7064,-1.57072,0,9e+10,0,0,2.00196,2.00196
3178,159.619,7065,-1.57072,0,9e+10,0,0,2.00196,2.00196
3179,160.617,7066,-1.57072,0,9e+10,0,0,2.00196,2.00196
3180,161.614,7067,-1.57072,0,9e+10,0,0,2.00196,2.00196
3181,162.612,7068,-1.57072,0,9e+10,0,0,2.00196,2.00196
3182,163.61,7069,-1.57072,0,9e+10,0,0,2.00196,2.00196
3183,164.607,7070,-1.57072,0,9e+10,0,0,2.00196,2.00196
3184,165.605,7071,-1.57072,0,9e+10,0,0,2.00196,2.00196
3185,166.602,7072,-1.57072,0,9e+10,0,0,2.00196,2.00196
3186,167.6,7073,-1.57072,0,9e+10,0,0,2.00196,2.00196
3187,168.598,7074,-1.57072,0,9e+10,0,0,2.00196,2.00196
3188,169.595,7075,-1.57072,0,9e+10,0,0,2.00196,2.00196
3189,170.593,7076,-1.57072,0,9e+10,0,0,2.00196,2.00196
3190,171.591,7077,-1.57072,0,9e+10,0,0,2.00196,2.00196
3191,172.588,7078,-1.57072,0,9e+10,0,0,2.00196,2.00196
3192,173.586,7079,-1.57072,0,9e+10,0,0,2.00196,2.00196
3193,174.583,7080,-1.57072,0,9e+10,0,0,2.00196,2.00196
3194,175.581,7081,-1.57072,0,9e+10,0,0,2.00196,2.00196
3195,176.579,7082,-1.57072,0,9e+10,0,0,2.00196,2.00196
3196,177.576,7083,-1.57072,0,9e+10,0,0,2.00196,2.00196
3197,178.574,7084,-1.57072,0,9e+10,0,0,2.00196,2.00196
3198,179.572,7085,-1.57072,0,9e+10,0,0,2.00196,2.00196
3199,180.569,7086,-1.57072,0,9e+10,0,0,2.00196,2.00196
3200,181.567,7087,-1.57072,0,9e+10,0,0,2.00196,2.00196
3201,182.564,7088,-1.57072,0,9e+10,0,0,2.00196,2.00196
3202,183.562,7089,-1.57072,0,9e+10,0,0,2.00196,2.00196
3203,184.56,7090,-1.57072,0,9e+10,0,0,2.00196,2.00196
3204,185.557,7091,-1.57072,0,9e+10,0,0,2.00196,2.00196
3205,186.555,7092,-1.57072,0,9e+10,0,0,2.00196,2.00196
3206,187.552,7093,-1.57072,0,9e+10,0,0,2.00196,2.00196
3207,188.55,7094,-1.57072,0,9e+10,0,0,2.00196,2.00196
3208,189.548,7095,-1.57072,0,9e+10,0,0,2.00196,2.00196
3209,190.545,7096,-1.57072,0,9e+10,0,0,2.00196,2.00196
3210,191.543,7097,-1.57072,0,9e+10,0,0,2.00196,2.00196
3211,192.541,7098,-1.57072,0,9e+10,0,0,2.00196,2.00196
3212,193.538,7099,-1.57072,0,9e+10,0,0,2.00196,2.00196
3213,194.536,7100,-1.57072,0,9e+10,0,0,2.00196,2.00196
3214,195.533,7101,-1.57072,0,9e+10,0,0,2.00196,2.00196
3215,196.531,7102,-1.57072,0,9e+10,0,0,2.00196,2.00196
3216,197.529,7103,-1.57072,0,9e+10,0,0,2.00196,2.00196
3217,198.526,7104,-1.57072,0,9e+10,0,0,2.00196,2.00196
3218,199.524,7105,-1.57072,0,9e+10,0,0,2.00196,2.00196
3219,200.522,7106,-1.57072,0,9e+10,0,0,2.00196,2.00196
